상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805517672,아소비세종새롬학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,36,세종특별자치시,36110,세종특별자치시,36110515,새롬동,3611010800,새롬동,3.61101E+18,1,대지,579,null,세종특별자치시 세종특별자치시 새롬동 579,3.61103E+11,세종특별자치시 세종특별자치시 새롬중앙로,62,15,3.61101E+24,해피라움W,세종특별자치시 세종특별자치시 새롬중앙로 62-15,339009,30127,,3,,127.251201,36.48701632
MA010120220805517696,하늘소아청소년과의원,,Q1,보건의료,Q102,의원,Q10201,내과/소아과 의원,Q86201,일반의원,36,세종특별자치시,36110,세종특별자치시,36110556,반곡동,3611010100,반곡동,3.61101E+18,1,대지,49,14,세종특별자치시 세종특별자치시 반곡동 49-14,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,1820,null,3.61101E+24,왕관빌딩,세종특별자치시 세종특별자치시 한누리대로 1820,339007,30146,,4,,127.3127101,36.49812904
MA010120220805520626,무진부동산중개사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025029,조치원읍,3.61103E+18,1,대지,45,4,세종특별자치시 세종특별자치시 조치원읍 신흥리 45-4,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 신흥샛터길,42,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 신흥샛터길 42,339807,30029,,2,,127.2951473,36.59704302
MA010120220805520157,아부찌,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025029,조치원읍,3.61103E+18,1,대지,398,null,세종특별자치시 세종특별자치시 조치원읍 신흥리 398,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 도원1로,16,null,4.47303E+24,푸르지오1차,세종특별자치시 세종특별자치시 조치원읍 도원1로 16,339759,30032,,2,,127.289886,36.59184787
MA010120220805519380,예린인테리어,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,F42412,"도배, 실내 장식 및 내장 목공사업",36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033025,부강면,3.61103E+18,1,대지,849,12,세종특별자치시 세종특별자치시 부강면 문곡리 849-12,3.61105E+11,세종특별자치시 세종특별자치시 부강면 문곡자창이길,51,13,3.61103E+24,,세종특별자치시 세종특별자치시 부강면 문곡자창이길 51-13,339944,30073,,,,127.3837095,36.53249305
MA010120220805519196,엘지인테리어필름,,G2,소매,G210,철물·건설자재 소매,G21002,벽지/장판/마루 소매업,G47513,"벽지, 마루덮개 및 장판류 소매업",36,세종특별자치시,36110,세종특별자치시,36110340,금남면,3611034038,금남면,3.61103E+18,1,대지,113,1,세종특별자치시 세종특별자치시 금남면 신촌리 113-1,3.61103E+11,세종특별자치시 세종특별자치시 금남면 금남구즉로,110,9,3.61103E+24,,세종특별자치시 세종특별자치시 금남면 금남구즉로 110-9,339835,30083,,,,127.2900575,36.47290634
MA010120220805520824,윤즈샵,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,36,세종특별자치시,36110,세종특별자치시,36110570,대평동,3611010400,대평동,3.61101E+18,1,대지,699,null,세종특별자치시 세종특별자치시 대평동 699,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2257,null,3.61101E+24,판타지타워,세종특별자치시 세종특별자치시 한누리대로 2257,339005,30153,,,,127.2779977,36.47260868
MA010120220805522198,호라이즌,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1250,null,세종특별자치시 세종특별자치시 고운동 1250,3.61103E+11,세종특별자치시 세종특별자치시 마음로,230,null,3.61101E+24,,세종특별자치시 세종특별자치시 마음로 230,339002,30062,,B1,,127.231882,36.5175169
MA010120220805521166,시크마선란,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,36,세종특별자치시,36110,세종특별자치시,36110350,장군면,3611035034,장군면,3.61104E+18,1,대지,113,null,세종특별자치시 세종특별자치시 장군면 태산리 113,3.61105E+11,세종특별자치시 세종특별자치시 장군면 태산길,50,25,4.41504E+24,,세종특별자치시 세종특별자치시 장군면 태산길 50-25,339911,30050,,,,127.1915744,36.55093777
MA010120220805521207,유성본가누룽지삼계탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025028,조치원읍,3.61103E+18,1,대지,269,10,세종특별자치시 세종특별자치시 조치원읍 침산리 269-10,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 행복길,9,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 행복길 9,339887,30021,,1,,127.2907637,36.60340657
MA010120220805524498,더달달,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,"빵류, 과자류 및 당류 소매업",36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1400,null,세종특별자치시 세종특별자치시 고운동 1400,3.61103E+11,세종특별자치시 세종특별자치시 마음로,181,null,3.61101E+24,가락마을10단지,세종특별자치시 세종특별자치시 마음로 181,339002,30062,,1,,127.228068,36.51481567
MA010120220805526148,공감건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,36,세종특별자치시,36110,세종특별자치시,36110523,어진동,3611011000,어진동,3.61101E+18,1,대지,657,null,세종특별자치시 세종특별자치시 어진동 657,3.61103E+11,세종특별자치시 세종특별자치시 가름로,232,null,3.61101E+24,세종비지니스센터,세종특별자치시 세종특별자치시 가름로 232,339012,30121,,,,127.2649144,36.49561813
MA010120220805526352,할리스커피세종,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,708,null,세종특별자치시 세종특별자치시 보람동 708,3.61102E+11,세종특별자치시 세종특별자치시 시청대로,167,null,3.61101E+24,세종드림빌딩,세종특별자치시 세종특별자치시 시청대로 167,339008,30151,,,,127.2899028,36.48130483
MA010120220805527014,제이컴퍼니,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,36,세종특별자치시,36110,세종특별자치시,36110350,장군면,3611035021,장군면,3.61104E+18,1,대지,226,1,세종특별자치시 세종특별자치시 장군면 도계리 226-1,3.61105E+11,세종특별자치시 세종특별자치시 장군면 안동네길,45,3,4.41504E+24,,세종특별자치시 세종특별자치시 장군면 안동네길 45-3,339913,30053,,2,,127.207205,36.49474395
MA010120220805530244,써니텐,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,796,null,세종특별자치시 세종특별자치시 나성동 796,3.61103E+11,세종특별자치시 세종특별자치시 나성로,125,10,3.61101E+24,조이타워,세종특별자치시 세종특별자치시 나성로 125-10,339003,30128,,,,127.2583138,36.49017897
MA010120220805529397,김밥천국봉암점,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,36,세종특별자치시,36110,세종특별자치시,36110360,연서면,3611036033,연서면,3.61104E+18,1,대지,218,3,세종특별자치시 세종특별자치시 연서면 봉암리 218-3,3.61105E+11,세종특별자치시 세종특별자치시 연서면 봉암길,147,null,3.61104E+24,,세종특별자치시 세종특별자치시 연서면 봉암길 147,339813,30047,,,,127.2831964,36.56232927
MA010120220805529295,산들식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110380,전동면,3611038021,전동면,3.61104E+18,1,대지,639,1,세종특별자치시 세종특별자치시 전동면 노장리 639-1,3.61103E+11,세종특별자치시 세종특별자치시 전동면 운주산로,352,null,4.47304E+24,,세종특별자치시 세종특별자치시 전동면 운주산로 352,339841,30011,,1,,127.2671514,36.65358676
MA010120220805532543,금쪽닭발,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025028,조치원읍,3.61103E+18,1,대지,257,11,세종특별자치시 세종특별자치시 조치원읍 침산리 257-11,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 행복4길,31,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 행복4길 31,339887,30021,,,,127.2932775,36.60475528
MA010120220805533606,설빙,,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,36,세종특별자치시,36110,세종특별자치시,36110530,아름동,3611011300,아름동,3.61101E+18,1,대지,1362,null,세종특별자치시 세종특별자치시 아름동 1362,3.61103E+11,세종특별자치시 세종특별자치시 보듬3로,91,null,3.61101E+24,해피라움4,세종특별자치시 세종특별자치시 보듬3로 91,339011,30100,,,,127.2495712,36.51134801
MA010120220805532382,규카츠정나성점,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56122,일식 음식점업,36,세종특별자치시,36110,세종특별자치시,36110518,나성동,3611010700,나성동,3.61101E+18,1,대지,791,null,세종특별자치시 세종특별자치시 나성동 791,3.61103E+11,세종특별자치시 세종특별자치시 나성로,133,15,3.61101E+24,애플타워,세종특별자치시 세종특별자치시 나성로 133-15,339003,30128,,1,,127.2576856,36.49050851
MA010120220805531373,카나다그린푸드,,P1,교육,P106,기타 교육,P10615,외국어학원,P85631,외국어학원,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,710,null,세종특별자치시 세종특별자치시 보람동 710,3.61102E+11,세종특별자치시 세종특별자치시 시청대로,209,null,3.61101E+24,금강르네상스,세종특별자치시 세종특별자치시 시청대로 209,339008,30151,,,,127.2932552,36.48327138
MA010120220805531438,반찬/식료품 소매업,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47218,조리 반찬류 소매업,36,세종특별자치시,36110,세종특별자치시,36110550,고운동,3611011200,고운동,3.61101E+18,1,대지,1408,null,세종특별자치시 세종특별자치시 고운동 1408,3.61103E+11,세종특별자치시 세종특별자치시 마음로,151,null,3.61101E+24,가락마을9단지,세종특별자치시 세종특별자치시 마음로 151,339002,30063,,1,,127.2290105,36.51210009
MA010120220805534175,세종현대리버파크공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,36,세종특별자치시,36110,세종특별자치시,36110555,소담동,3611010200,소담동,3.61101E+18,1,대지,540,null,세종특별자치시 세종특별자치시 소담동 540,3.61102E+11,세종특별자치시 세종특별자치시 한누리대로,2012,null,3.61101E+24,코끼리타워,세종특별자치시 세종특별자치시 한누리대로 2012,339010,30151,,,,127.2998549,36.48530199
MA010120220805534647,수통신,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,36,세종특별자치시,36110,세종특별자치시,36110560,보람동,3611010300,보람동,3.61101E+18,1,대지,759,null,세종특별자치시 세종특별자치시 보람동 759,3.61103E+11,세종특별자치시 세종특별자치시 남세종로,454,null,3.61101E+24,강남제일타워,세종특별자치시 세종특별자치시 남세종로 454,339008,30150,,,,127.2897054,36.47724815
