상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805644965,붕붕자동차공업사,,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,30,대전광역시,30170,서구,30170555,탄방동,3017010600,탄방동,3.02E+18,1,대지,61,2,대전광역시 서구 탄방동 61-2,3.02E+11,대전광역시 서구 도솔로,438,null,3.02E+24,,대전광역시 서구 도솔로 438,302857,35257,,1,,127.3927866,36.34374865
MA010120220805643797,더원아트컴퍼니,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",30,대전광역시,30170,서구,30170540,변동,3017010200,변동,3.02E+18,1,대지,254,366,대전광역시 서구 변동 254-366,3.02E+11,대전광역시 서구 변동서로,24,null,3.02E+24,,대전광역시 서구 변동서로 24,302838,35342,,null,,127.3681327,36.33000296
MA010120220805643912,청년과부동산공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3.02E+18,1,대지,675,2,대전광역시 유성구 봉명동 675-2,3.02E+11,대전광역시 유성구 온천북로59번길,38,null,3.02E+24,,대전광역시 유성구 온천북로59번길 38,305301,34185,,null,,127.3500783,36.35804312
MA010120220805644142,케이에스메디,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,30,대전광역시,30170,서구,30170540,변동,3017010200,변동,3.02E+18,1,대지,255,null,대전광역시 서구 변동 255,3.02E+11,대전광역시 서구 변동서로28번길,12,24,3.02E+24,SJ빌,대전광역시 서구 변동서로28번길 12-24,302838,35342,,null,,127.3688956,36.33069194
MA010120220805644176,동림빌딩,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3.01E+18,1,대지,377,3,대전광역시 중구 선화동 377-3,3.01E+11,대전광역시 중구 중앙로79번길,1,null,3.01E+24,,대전광역시 중구 중앙로79번길 1,301826,34864,,null,,127.4200378,36.32544437
MA010120220805646253,금촌신관,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3.02E+18,1,대지,921,null,대전광역시 서구 둔산동 921,3.02E+11,대전광역시 서구 둔산중로,138,null,3.02E+24,주은오피스텔,대전광역시 서구 둔산중로 138,302828,35209,,1,,127.3871969,36.35903234
MA010120220805646023,홈CC인테리어,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,F42412,"도배, 실내 장식 및 내장 목공사업",30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3.01E+18,1,대지,508,93,대전광역시 중구 대흥동 508-93,3.01E+11,대전광역시 중구 대흥로,73,1,3.01E+24,,대전광역시 중구 대흥로 73-1,301805,34941,,1,,127.4210973,36.32375514
MA010120220805645051,딸기네일,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3.01E+18,1,대지,322,12,대전광역시 중구 유천동 322-12,3.01E+11,대전광역시 중구 태평로44번길,15,null,3.01E+24,,대전광역시 중구 태평로44번길 15,301835,34887,,2,,127.3936981,36.32099667
MA010120220805644546,가오랜드공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,30,대전광역시,30110,동구,30110530,효동,3011010500,가오동,3.01E+18,1,대지,372,3,대전광역시 동구 가오동 372-3,3.01E+11,대전광역시 동구 대전로,416,null,3.01E+24,,대전광역시 동구 대전로 416,300030,34695,,null,,127.4544921,36.30392231
MA010120220805644626,맷차,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3.02E+18,1,대지,3,1,대전광역시 유성구 도룡동 3-1,3.02E+11,대전광역시 유성구 대덕대로,480,null,3.02E+24,"대전CT센터,스튜디오큐브",대전광역시 유성구 대덕대로 480,305733,34126,,7,,127.3872038,36.37662471
MA010120220805646290,명인손칼국시,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30170,서구,30170650,만년동,3017012800,만년동,3.02E+18,1,대지,381,null,대전광역시 서구 만년동 381,3.02E+11,대전광역시 서구 둔산대로117번길,44,null,3.02E+24,,대전광역시 서구 둔산대로117번길 44,302834,35203,,null,,127.382566,36.36693948
MA010120220805645562,다이쩡,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,30,대전광역시,30110,동구,30110530,효동,3011010500,가오동,3.01E+18,1,대지,478,null,대전광역시 동구 가오동 478,3.01E+11,대전광역시 동구 신기로,115,null,3.01E+24,,대전광역시 동구 신기로 115,300030,34679,,null,,127.4582139,36.31155487
MA010120220805645123,코데즈컴바인이너웨어,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3.01E+18,1,대지,63,3,대전광역시 동구 용전동 63-3,3.01E+11,대전광역시 동구 동서대로,1689,null,3.01E+24,대전복합터미널(서관),대전광역시 동구 동서대로 1689,300710,34551,,null,,127.4366991,36.35030851
MA010120220805645125,에스바,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30170,서구,30170530,도마2동,3017010300,도마동,3.02E+18,1,대지,108,12,대전광역시 서구 도마동 108-12,3.02E+11,대전광역시 서구 도솔로,97,null,3.02E+24,,대전광역시 서구 도솔로 97,302822,35338,,1,,127.3734211,36.3191617
MA010120220805645214,효자지구공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,30,대전광역시,30230,대덕구,30230525,회덕동,3023010300,읍내동,3.02E+18,1,대지,228,3,대전광역시 대덕구 읍내동 228-3,3.02E+11,대전광역시 대덕구 대전로,1387,null,3.02E+24,읍내동우편취급국,대전광역시 대덕구 대전로 1387,306823,34359,,null,,127.4209207,36.37769414
MA010120220805646821,지앤트레이딩,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3.01E+18,1,대지,136,9,대전광역시 중구 은행동 136-9,3.01E+11,대전광역시 중구 중앙로,155,null,3.01E+24,,대전광역시 중구 중앙로 155,301838,34832,,3,,127.4268707,36.32926259
MA010120220805645462,엑시츠,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3.02E+18,1,대지,3,1,대전광역시 유성구 도룡동 3-1,3.02E+11,대전광역시 유성구 대덕대로,480,null,3.02E+24,"대전CT센터,스튜디오큐브",대전광역시 유성구 대덕대로 480,305733,34126,,2,,127.3872038,36.37662471
